SMOD_ID,JRC_NAME_MAIN,ISO,CNTRY_NAME,minx,miny,maxx,maxy
30_3681,Ibarra,ECU,Ecuador,-78.14689942999996,0.32350782200006734,-78.10682271299999,0.38012198500007344
30_1498,Hunyuan,CHN,China,113.65379585400001,39.67464457700004,113.72836052600007,39.719303170000046
30_12614,Rishtan,UZB,Uzbekistan,71.21654360700006,40.336707415000035,71.31695062200004,40.40842660800007
30_3948,Torrevieja,ESP,Spain,-0.7401756219999243,37.905785243000025,-0.6477024589999587,38.02969563800008
30_10120,Bori,NGA,Nigeria,7.358660701000076,4.660472598000069,7.388813225000035,4.684766599000056
30_2557,Linjiang,CHN,China,126.87883786800012,41.79470840500005,126.95965874900003,41.83086309000004
30_9586,Shwebo,MMR,Myanmar,95.66917858500005,22.545968525000035,95.74282490400003,22.595993605000047
30_5449,Tarn Taran Sahib,IND,India,74.89334572100006,31.423299877000034,74.97041914400006,31.483442066000066
30_8411,Bazarsau,IND,India,88.17547852000007,23.807080478000046,88.23873209100003,23.865653570000063
30_10365,Jaudiri,NGA,Nigeria,13.669900863000066,11.481631202000074,13.730275994000067,11.538686946000041
30_11887,Vahdat,TJK,Tajikistan,68.97534755800007,38.517252436000035,69.03878165400005,38.58827256200004
30_1080,Vitória De Santo Antão,BRA,Brazil,-35.32129586999997,-8.138609937999945,-35.268897212999946,-8.08989650899997
30_6803,Lalganj,IND,India,80.93858939500006,26.141315220000024,80.99577913400003,26.200312619000044
30_7453,Salempur,IND,India,83.90090453700003,26.26775211300003,83.97563495300005,26.30990934400006
30_12851,Bảo Lộc,VNM,Vietnam,107.75854945200007,11.522384853000062,107.83507723900004,11.571292219000043
30_5791,Kotputli,IND,India,76.15784117900006,27.68749381200007,76.21898209300008,27.729853388000038
30_8029,Jamui,IND,India,86.20644247300004,24.896537779000028,86.24188320300004,24.938511853000023
30_10694,Kahror Pakka,PAK,Pakistan,71.87211374800006,29.608567933000074,71.94118805600004,29.64269119100004
30_2848,Chun'An,CHN,China,118.99187333300006,29.582978358000048,119.11945937900009,29.651222689000065
30_2669,Wuwei,CHN,China,117.84800820300006,31.294472760000076,117.9450978640001,31.354583782000077
30_4664,Cheltenham,GBR,United Kingdom,-2.1318578629999365,51.87123907700004,-2.0365750239999443,51.91970775000004
30_9882,Magaria,NER,Niger,8.891871153000068,12.982919198000047,8.922469508000063,13.007424344000071
30_2379,Penglai,CHN,China,120.6961330790001,37.78195309800003,120.80910838500006,37.83501446400004
30_2901,长安镇,CHN,China,120.41632694000009,30.428748470000073,120.47980166600007,30.480095574000075
30_10617,Battagram,PAK,Pakistan,73.00332237200007,34.666793459000075,73.06922884700003,34.692927732000044
30_8819,Baqubah,IRQ,Iraq,44.571763814000064,33.71065056700007,44.67245303900006,33.762699188000056
30_9404,Agua Prieta,MEX,Mexico,-109.58044047899995,31.294472760000076,-109.49865337999995,31.354583782000077
30_10372,Chinandega,NIC,Nicaragua,-87.15036875499999,12.607288167000036,-87.10297528299998,12.656271441000058
30_9152,Wajir,KEN,Kenya,40.03212007600007,1.7146860340000671,40.07236100700004,1.7632206740000242
30_2616,Xiangshui,CHN,China,119.53629599300007,34.16213662000007,119.62194596000006,34.231676450000066
30_524,Noapara,BGD,Bangladesh,89.37789127700006,22.979750359000036,89.43769248600006,23.05488147500006
30_3059,Méagui,CIV,Côte d'Ivoire,-6.573557045999962,5.389440155000045,-6.543324724999934,5.421846155000026
30_3722,Mehallet Roh,EGY,Egypt,31.048012480000068,30.848384389000046,31.144414124000036,30.925535524000054
30_716,Zhodzina,BLR,Belarus,28.280839833000073,54.08196497600005,28.382641741000043,54.12147436300006
30_960,Pouso Alegre,BRA,Brazil,-45.968668554999965,-22.270953377999945,-45.909576485999935,-22.212643360999948
30_1592,Hejiang,CHN,China,105.80221863900005,28.79090454900006,105.89968230000005,28.833430597000074
30_1109,Langley,CAN,Canada,-122.78223585899997,49.07249909700005,-122.63213188999998,49.13889281300004
30_3778,Kafr Al Dayr,EGY,Egypt,31.237525996000045,30.300425362000055,31.317437381000047,30.351746966000064
30_8195,Kahalgaon,IND,India,87.21339555300005,25.240886235000062,87.27397862300006,25.27450095900008
30_6021,Kotdwar,IND,India,78.48069757300004,29.72801849800004,78.53256602400006,29.76215710500003
30_8598,Blanchardstown,IRL,Ireland,-6.452519759999973,53.363310038000066,-6.352297951999958,53.43202795000008
30_12046,Geyiktepe,TUR,Turkey,40.02582809900008,38.05625808800005,40.066614317000074,38.082824155000026
30_3775,Dundet,EGY,Egypt,31.298469648000037,30.677021246000038,31.40573598900005,30.73698523300004
30_8492,N/A,IND,India,88.64454281200005,22.64602560000003,88.75275605000007,22.712745717000075
30_7625,Bikramganj,IND,India,84.21878745700008,25.20727504100006,84.28269425600007,25.232483106000075
30_11470,Adiela,SDN,Sudan,26.986235804000046,11.326787790000026,27.007386024000027,11.343085579000046
30_2743,Xiongxiangcun,CHN,China,113.07142606500008,22.52095857300003,113.10709245200007,22.545968525000035
30_4464,Chiro,ETH,Ethiopia,40.85529959400003,9.056485166000073,40.885465949000036,9.097119166000027
30_12694,Anaco,VEN,Venezuela,-64.49775299599997,9.405995869000037,-64.42638087999995,9.454775435000045
30_8712,Bagh-E Zahra,IRN,Iran,50.80911475400006,28.94402915300003,50.87110407700004,28.99508970900007
30_671,Raujan,BGD,Bangladesh,91.88232286700008,22.479279146000067,91.96976386500006,22.554305559000056
30_6562,Rath,IND,India,79.54353062500007,25.577193325000053,79.58585584100007,25.610843682000052
30_7626,Garhwa,IND,India,83.77722778200007,24.150295269000026,83.82627997700007,24.175422239000056
30_12253,Santa Cruz,USA,United States,-122.06716630399995,36.94369719100007,-121.86872973999999,36.99653621900006
30_4814,Kamsar,GIN,Guinea,-14.623772661999965,10.642594729000052,-14.533484405999957,10.68330369000006
30_6489,Ilkal,IND,India,76.06840106000004,15.91425689600004,76.13299327900006,15.97993681500003
30_2673,Tianchang,CHN,China,118.97483056500005,32.65486818100004,119.05254835200003,32.72395382700006
30_12988,Uitenhage,ZAF,South Africa,25.357703257000026,-33.788727964999964,25.43122685900005,-33.727998784999954
30_529,Delduar,BGD,Bangladesh,89.88374156600008,24.11679556300004,90.02550379200005,24.19217459600003
30_2147,Zhecheng,CHN,China,115.26134024800001,34.04918038000005,115.34690438200005,34.10999590900008
30_9543,San Miguel De Cozumel,MEX,Mexico,-86.97309068999994,20.475791118000075,-86.91822901499995,20.517252556000074
30_1744,Yangcheng,CHN,China,112.36834398500002,35.46093134800003,112.44768415100009,35.50465014500003
30_7464,Neyveli,IND,India,79.45728847500004,11.53053585400005,79.56701392100007,11.62835494500007
30_11735,Västerhaninge,SWE,Sweden,18.099976904000073,59.12739336700008,18.256664931000046,59.27267884000008
30_3417,Sancti Spiritus,CUB,Cuba,-79.47001729299996,21.90458572500006,-79.42137608799999,21.979495190000023
30_12623,Quva,UZB,Uzbekistan,72.00965867200006,40.48017440500007,72.12268471300007,40.569899519000046
30_1201,Punta Arenas,CHL,Chile,-70.96420406299995,-53.18679308099996,-70.84787087499996,-53.10842670799997
30_867,Barretos,BRA,Brazil,-48.61168167699998,-20.591893931999948,-48.54383648099997,-20.52554535699994
30_8042,Mahespatti,IND,India,87.01926636900004,26.43641600500007,87.09409866200008,26.571414551000032
30_12100,Kahama,TZA,Tanzania,32.57235856400007,-3.858940896999968,32.63249812600003,-3.8022786119999523
30_10795,Huaraz,PER,Peru,-77.54723766699993,-9.544211523999934,-77.50926010099994,-9.495427094999968
30_5031,Tanjung Pinang,IDN,Indonesia,104.42574659100006,0.8977464520000353,104.49545079300003,0.94627493400003
30_11591,Honiara,SLB,Solomon Islands,159.91153851,-9.454775434999931,160.00675010100008,-9.42225543099994
30_9143,Thika,KEN,Kenya,37.04122729000005,-1.0837737579999498,37.12129482100005,-1.0271563229999288
30_9983,Tuga Nama,NGA,Nigeria,5.282093626000062,13.702128512000058,5.312681718000022,13.743017512000051
30_9825,Kluang,MYS,Malaysia,103.30901710900008,2.005901416000029,103.36116309800008,2.0706185410000444
30_9640,Letpadan,MMR,Myanmar,95.73437414400007,17.76477068500003,95.77824359200008,17.79773250100004
30_6832,Kamareddy,IND,India,78.31103785900007,18.30894063100004,78.35456769300004,18.341941391000034
30_2097,Shimen,CHN,China,111.32667701800005,29.565920005000066,111.44718133300006,29.608567933000074
30_1559,Qingxu,CHN,China,112.2559674470001,37.569850219000045,112.37830417000009,37.631690064000054
30_10553,Thana,PAK,Pakistan,72.05133621600004,34.623243235000075,72.11998596500007,34.666793459000075
30_9998,Egbe,NGA,Nigeria,5.4925900040000215,8.203564705000076,5.52299302800003,8.23604361100007
30_2613,Tongcheng,CHN,China,116.9261958400001,31.019863319000024,117.00961404500003,31.079908470000078
30_8131,Chaibasa,IND,India,85.78573912300004,22.52929503300004,85.82444960500004,22.562642785000037
30_2357,Baiyun,CHN,China,113.3777796820001,29.48064457600003,113.43808415300009,29.514751484000044
30_3013,Shuitou,CHN,China,120.29576494000003,27.611262261000036,120.36110518900011,27.653610636000053
30_11873,Yala,THA,Thailand,101.26041226300003,6.524073043000044,101.32457685600008,6.597045561000073
30_11022,Tongrim,PRK,North Korea,124.68022361800001,39.84440492200008,124.73742436700002,39.87122353400008
30_5280,Sengkang,IDN,Indonesia,120.01282087900006,-4.15846610899996,120.05732492800007,-4.085604730999933
30_11238,Vesyoloye,RUS,Russia,39.863707247000036,43.38377580800005,40.029124729000046,43.50243238100006
30_11771,Bongor,TCD,Chad,15.358396112000037,10.26816877400006,15.389363485000047,10.292582621000065
30_892,Sertãozinho,BRA,Brazil,-48.037188362999984,-21.156305053999972,-47.96594144699998,-21.106471449999958
30_1434,Yangling,CHN,China,108.04660260400004,34.24037045000006,108.12094316700006,34.292541553000035
30_2979,Zhangpu,CHN,China,117.57946455000001,24.091672970000047,117.65915284200003,24.158670717000064
30_2624,Suifenhe,CHN,China,131.1092731000001,44.37220849700003,131.2101688880001,44.418118406000076
30_3559,Maghnia,DZA,Algeria,-1.7820888389999254,34.83236309700004,-1.7031355359999338,34.85851711500004
30_3699,Shubra Khit,EGY,Egypt,30.685708100000056,31.002710189000027,30.74404623500004,31.03701761600007
30_4524,Turku,FIN,Finland,22.146410219000074,60.42219971900005,22.337653197000066,60.47479675300008
30_12248,Maldonado,URY,Uruguay,-54.99223430799998,-34.928276482999934,-54.92453767099994,-34.87595486699996
30_6000,Kosi Kalan,IND,India,77.41839477900004,27.75527212700007,77.45770265700008,27.81459127200003
30_11638,Las Anod,SOM,Somalia,47.34404696100006,8.463424747000033,47.37603622300003,8.487790036000035
30_8758,Torbate Heydariye,IRN,Iran,59.18637431900004,35.23373729600007,59.24295785100003,35.294881289000045
30_1851,Suiling,CHN,China,127.04619337600002,47.22640770700008,127.16481788800002,47.27320059500005
30_317,Kortrijk,BEL,Belgium,3.2036041170000544,50.80009683900005,3.3910288800000217,50.896221215000025
30_12468,Kenosha,USA,United States,-87.96126341999997,42.52834247200008,-87.79229282599994,42.63730101500005
30_5581,Fatehpur Shekhawati,IND,India,74.92945917100008,27.984142336000048,74.97989534500005,28.018064652000078
30_6613,Gadarwara,IND,India,78.75220830200004,22.88794500700004,78.80622848400003,22.938017719000072
30_9341,Guercif,MAR,Morocco,-3.368519355999979,34.214289466000025,-3.322964135999939,34.25775946300007
30_12263,Simi Valley,USA,United States,-118.81532967699997,34.24037045000006,-118.65453733899994,34.30123792400008
30_3870,Faris,EGY,Egypt,32.92286470600004,24.602870365000058,32.96930876000005,24.75386639800007
30_12678,San Juan De Los Morros,VEN,Venezuela,-67.39464571299999,9.88577815900004,-67.32414922199996,9.942719006000061
30_3153,Kibomango,COD,Democratic Republic of the Congo,15.443566599000064,-4.401356260999933,15.513227160000042,-4.336582654999972
30_10534,Tangi,PAK,Pakistan,71.63119365000006,34.25775946300007,71.71840945700006,34.318631682000046
30_5349,Auwoora,IND,India,74.06349183000003,34.46653356300004,74.20652230400003,34.518757777000076
30_13017,Lenasia,ZAF,South Africa,27.822322025000062,-26.34363931799993,27.880742911000027,-26.309909343999948
30_8845,Al Hai,IRQ,Iraq,46.016244276000066,32.145979332000024,46.06050130400007,32.18906365300006
23_58178,Neqab,IRN,Iran,57.38299115600006,36.69729650700003,57.43287295700003,36.714886687000046
30_584,Jhalokati,BGD,Bangladesh,90.16912074400005,22.629347498000072,90.24930495500007,22.66270447100004
30_3757,Kafr Al Arab,EGY,Egypt,31.269335025000032,30.968407427000045,31.331702329000052,31.03701761600007
30_6004,Jhalawar,IND,India,76.12897687100008,24.577711101000034,76.18930590600007,24.611257213000044
30_4685,Cudworth,GBR,United Kingdom,-1.5485035279999693,53.520439493000026,-1.4230225629999609,53.60891876100004
30_4718,Lincoln,GBR,United Kingdom,-0.6188118299999701,53.176994413000045,-0.4951212209999767,53.25540679300008
30_1525,Dazu,CHN,China,105.68743404900005,29.651222689000065,105.75805821500006,29.710950843000035
30_10824,Puno,PER,Peru,-70.04403753999998,-15.873211110999932,-69.99470063899997,-15.815752371999963
30_12508,Youngstown,USA,United States,-80.78381116799994,41.01020682800004,-80.56887435099998,41.17222816300006
30_9310,Fkih Ben Salah,MAR,Morocco,-6.709385624999925,32.48224203500007,-6.653140994999944,32.51675724200004
30_5303,Luwuk,IDN,Indonesia,122.77686181400009,-0.9948036769999362,122.88627609700006,-0.9139225849999661
30_2080,Yuanling,CHN,China,110.36574540300006,28.425450245000036,110.42528349200006,28.47641502500005
30_10919,Panabo,PHL,Philippines,125.66277433100004,7.2945527700000525,125.69568029000004,7.327004786000032
30_10697,Dina,PAK,Pakistan,73.56606342900005,33.017793995000034,73.63521621800004,33.052387647000046
30_3420,Manzanillo,CUB,Cuba,-77.16299369899997,20.318276479000076,-77.08249241299995,20.359721757000045
30_1619,Xuanhan,CHN,China,107.67502857500006,31.34599560500004,107.75204933900005,31.38035009200007
30_11200,Orekhovo-Zouïevo,RUS,Russia,38.91845748600008,55.78367066900006,39.02983345000007,55.83383097900003
30_2676,Ji'An,CHN,China,114.88110150300008,27.01903069800005,114.94549405700002,27.06974662300007
30_1140,Orléans,CAN,Canada,-75.56199080799996,45.43158254900004,-75.44219473699997,45.49630275100003
30_52,Rustaq,AFG,Afghanistan,69.77168885700007,37.11106814800007,69.85848824200008,37.163950974000045
30_1071,Santa Cruz Do Capibaribe,BRA,Brazil,-36.22598929099996,-7.976240580999956,-36.18495368199996,-7.927534609999952
30_6710,Zaheerabad,IND,India,77.58516485500007,17.65766076400007,77.64096885900005,17.690615066000078
30_2319,Guoyang,CHN,China,116.17017925100004,33.48524356200005,116.25505179100003,33.57191229000006
30_5227,Amuntai,IDN,Indonesia,115.20896329300001,-2.4751247729999477,115.29710051300003,-2.4023103849999643
30_3401,Uribia,COL,Colombia,-72.28463428299995,11.701727883000046,-72.25299274099996,11.726187181000057
30_570,Swarupkathi,BGD,Bangladesh,90.04578015800007,22.721086601000025,90.13991022700009,22.804506090000075
30_9935,Koko,NGA,Nigeria,4.495372416000066,11.408280298000022,4.535699714000032,11.449029902000063
30_6158,Jaysingpur,IND,India,74.53198085300005,16.760525638000047,74.58522172400006,16.793418949000056
30_12569,Lowell,USA,United States,-71.38092105599998,42.600973605000036,-71.26668170999994,42.67363633800005
30_12872,Prizren,XKO,Kosovo,20.67771953700003,42.19283154200008,20.77582095100007,42.247193380000056
30_10911,Koronadal,PHL,Philippines,124.82619650600009,6.459212000000036,124.88630060500009,6.515965238000035
30_7818,Bodhgaya,IND,India,84.94774663800007,24.678359699000055,85.01476375900006,24.745475905000035
30_2003,Nanzhang,CHN,China,111.80492211500007,31.74136027700007,111.87303081200008,31.80158014600005
30_1939,Beipiao,CHN,China,120.68831297000008,41.785670924000044,120.79218182500006,41.839902953000035
30_11623,Berbera,SOM,Somalia,44.99113004600008,10.422802056000023,45.022827921000044,10.447220511000069
30_2028,Yucheng,CHN,China,116.58560892700007,36.899675183000056,116.70331779000003,36.95250273900007
30_6772,Nanjanagudu,IND,India,76.65032724500008,12.101334632000032,76.70236352000006,12.150281620000044
30_11124,Encarnacion,PRY,Paraguay,-55.88452294799998,-27.374225657999943,-55.820102747999954,-27.31499664699993
30_928,Salto,BRA,Brazil,-47.33016997399994,-23.23024954799996,-47.253400392999936,-23.171783824999977
30_2888,Lvsigang,CHN,China,121.5072535170001,32.03399602400003,121.6841360630001,32.08567419000008
30_6715,Pattambi,IND,India,76.14198565600003,10.764727883000035,76.23914705900006,10.821729821000076
30_6068,Vasco Da Gama,IND,India,73.77761385900004,15.364505705000056,73.88627667600008,15.42191615300004
30_10110,Rubuchi,NGA,Nigeria,7.339560689000052,8.950844972000027,7.38962710900006,9.007726685000023
30_10223,Doma,NGA,Nigeria,8.336722983000072,8.38221137100004,8.377116362000038,8.414695939000069
30_7469,Panruti,IND,India,79.52225888100008,11.758800867000048,79.58291659200006,11.799570054000071
23_27425,Pinillos,COL,Colombia,-74.47323669899998,8.91021726100007,-74.45108505099995,8.926468138000075
30_3328,Buga,COL,Colombia,-76.31928004599996,3.8832251750000637,-76.27885913199998,3.9236995680000746
30_6955,Tadipatri,IND,India,77.96208801800003,14.897243120000041,78.03158942700009,14.938215392000075
30_80,Soyo,AGO,Angola,12.356164031000048,-6.151164961999939,12.386552216000041,-6.126848414999927
30_8985,Saga,JPN,Japan,130.24990044000003,33.234088632000066,130.33725438700003,33.28602932100006
30_11847,Surat Thani,THA,Thailand,99.28442300600005,9.097119166000027,99.41348988200008,9.170264822000036
30_12419,Lakeland,USA,United States,-82.02295782799996,27.958703253000067,-81.88157625199995,28.08592144100004
30_9418,Hidalgo Del Parral,MEX,Mexico,-105.72684437599997,26.909175942000047,-105.63622567999994,26.95987308800005
30_6728,Thanagaon,IND,India,81.19341003700004,27.357301859000074,81.34679200300008,27.51811765800005
30_10900,Tagbilaran,PHL,Philippines,123.8390001030001,9.601130071000057,123.90761679600007,9.690580905000047
30_12461,Lafayette,USA,United States,-86.95742562099997,40.35463453700004,-86.78842535699994,40.47120436300003
30_9249,Bayda,LBY,Libya,21.70614282500003,32.74122839300003,21.79764557900006,32.784420339000064
30_6627,Sandila,IND,India,80.46827815600005,27.052840349000064,80.52883250400004,27.078200123000045
30_8579,Kohima,IND,India,94.04489862200006,25.66132596400007,94.08505758200005,25.686570146000065
30_1307,Jiagedaqi,CHN,China,124.05465248400003,50.40674441300007,124.17628338500003,50.44506704200006
30_8774,Zabol,IRN,Iran,61.46268871700005,31.002710189000027,61.528565126000046,31.054173081000044
30_3046,Jinqing,CHN,China,121.48370555500003,28.47641502500005,121.55936939800006,28.53588570900007
30_1226,Fukang,CHN,China,87.95255291900008,44.133692180000025,88.01019975400004,44.161194942000066
30_1832,Maojian,CHN,China,110.79672887600009,32.585802674000035,110.88991085600009,32.62896625900004
30_3065,Sinfra,CIV,Côte d'Ivoire,-5.931282393999936,6.597045561000073,-5.891146477999939,6.637587625000037
30_4133,Debark,ETH,Ethiopia,37.882194414000026,13.129963996000072,37.91496286200004,13.162645174000033
30_3600,Bougara,DZA,Algeria,3.0742055540000592,36.53026505400004,3.132013529000062,36.582997146000025
30_1794,Qingzhen,CHN,China,106.41735008000006,26.503907756000046,106.50677817000008,26.579853960000037
30_12422,Evansville,USA,United States,-87.63149320199994,37.94118020900004,-87.42506594899999,38.02969563800008
30_8638,Kuhdasht,IRN,Iran,47.578912513000034,33.51124074300003,47.637730161000036,33.545908232000045
30_10652,Alipur,PAK,Pakistan,70.87959848900005,29.352782296000044,70.94827534700005,29.420967934000032
30_498,পাংশা,BGD,Bangladesh,89.37713153900006,23.773614649000024,89.44073473500004,23.857285369000067
30_4758,Berekum,GHA,Ghana,-2.607910841999967,7.416252506000035,-2.557583359999967,7.473050113000056
30_11110,Amora,PRT,Portugal,-9.141083218999938,38.55275921100008,-9.060375262999969,38.65043678200004
30_12218,Melitopol,UKR,Ukraine,35.31445726900006,46.80595635200007,35.418413419000046,46.88994863000005
30_2280,Fangcheng,CHN,China,108.33197104400006,21.72985513800006,108.39710485600006,21.79640960100005
30_3602,Meftah,DZA,Algeria,3.2019628800000532,36.59178714300003,3.283883367000044,36.68850198400003
30_4970,Stabat,IDN,Indonesia,98.42966710900004,3.729429195000023,98.49129613600007,3.7699008050000202
30_6636,Sindhanur,IND,India,76.73704924900005,15.750092872000039,76.77538084300005,15.791129108000064
30_2201,Qianjiang,CHN,China,112.835618909,30.385967023000035,112.9210997450001,30.45442074300007
30_813,Birigui,BRA,Brazil,-50.379415723999955,-21.314153691999934,-50.30116511899996,-21.264299798999957
30_1606,Mile,CHN,China,103.37732191800006,24.384886996000034,103.46203895400004,24.443560717000025
30_8818,Al Khalis,IRQ,Iraq,44.501989226000035,33.823437643000034,44.54395173900008,33.88419236300007
30_8391,Falakata,IND,India,89.16905246100004,26.49547046600003,89.22249190300005,26.546097737000025
30_4741,Colchester,GBR,United Kingdom,0.822722360000057,51.851856989000055,0.9444939900000691,51.91970775000004
30_6779,Nirmal,IND,India,78.31988717100006,19.060311015000025,78.37397019600007,19.118161832000055
30_6334,Hubballi,IND,India,75.09157505600007,15.323501939000039,75.16665585500004,15.389109442000063
30_1195,Los Ángeles,CHL,Chile,-72.40780564099998,-37.49037015099998,-72.31566909799994,-37.44622827899997
30_4947,Pécs,HUN,Hungary,18.15382770800005,46.024346870000045,18.295510540000066,46.11717864900004
30_577,Shariatpur,BGD,Bangladesh,90.29483173100004,23.180135476000032,90.38592614700008,23.24695582800007
30_2765,Qianjin Committee,CHN,China,113.12629231200003,22.079397893000078,113.20974730000012,22.129359321000038
30_176,Santa Rosa,ARG,Argentina,-64.33203135699995,-36.65332767099994,-64.24967010999995,-36.58299714599997
30_8972,Jerash,JOR,Jordan,35.87147831500005,32.25801459000007,35.922141992000036,32.30111896400007
30_287,Kayanza,BDI,Burundi,29.60769065100004,-2.9444117759999244,29.648029397000073,-2.9120448619999593
30_9490,Ciudad Valles,MEX,Mexico,-99.06804349799995,21.95452369900005,-98.96641064299996,22.029443189000062
30_2007,Shenxian,CHN,China,115.60206549400004,36.214155058000074,115.71761004000007,36.27558313000003
30_9119,Kisii,KEN,Kenya,34.734032230000025,-0.7117227719999732,34.794079847000035,-0.6470195949999606
30_11636,Erigavo,SOM,Somalia,47.35617527800008,10.601887847000057,47.37868086600008,10.62631172700003
30_4973,Lubuk Pakam,IDN,Indonesia,98.84990280400007,3.5351752690000353,98.91201623400008,3.6323002300000553
30_3161,Idiofa,COD,Democratic Republic of the Congo,19.561751679000054,-4.984419721999927,19.611904725000045,-4.935823849999963
30_12161,Mbale,UGA,Uganda,34.13767646200006,1.0675973080000745,34.19771925200007,1.1080384960000629
30_2031,Nong'An,CHN,China,125.10794256200006,44.40893535200007,125.21887610700003,44.47322801300004
30_2569,Changqi,CHN,China,110.65617125600005,21.488693186000035,110.75281261200007,21.58846578200007
30_463,Saghatta,BGD,Bangladesh,89.52797366500005,25.047669894000023,89.60349729500007,25.198872794000067
30_8665,Shoushtar,IRN,Iran,48.794613119000076,32.008161072000064,48.88304921000008,32.068446910000034
30_3103,Kumbo,CMR,Cameroon,10.65484114000003,6.17548193500005,10.705420158000038,6.2403292920000695
30_3771,Awlad Sarhan,EGY,Egypt,30.68302434700007,27.628200866000043,30.759785617000034,27.679022645000032
30_869,Itapoã,BRA,Brazil,-47.78672696199993,-15.782921606999935,-47.748915754999985,-15.733679263999932
30_3610,Tizi Ouzou,DZA,Algeria,4.006166286000052,36.68850198400003,4.074552167000036,36.750071588000026
30_6987,Gobichettipalayam,IND,India,77.39524836000004,11.416430039000034,77.46596585600008,11.47348074200005
30_3413,Managua,CUB,Cuba,-82.30766516799997,22.96305671600004,-82.25201144799996,22.979750359000036
30_9413,Cuauhtémoc,MEX,Mexico,-106.91395551799997,28.374494759000072,-106.81109318299997,28.433943729000077
30_758,Sinop,BRA,Brazil,-55.533259887999975,-11.905580807999968,-55.47758793599996,-11.81587837799998
30_2625,Fengxin,CHN,China,115.33604151200007,28.663365756000076,115.40179150000006,28.72287652700004
30_5156,Purworejo,IDN,Indonesia,111.56854075700005,-7.172865700999978,111.64117175200005,-7.116082676999952
30_9019,Hirosaki,JPN,Japan,140.4342584540001,40.56092498400005,140.52895053300006,40.64171201700003
30_731,Trinidad,BOL,Bolivia,-64.93430182499998,-14.85627382399997,-64.86709921299996,-14.807114586999944
30_1906,Fengquan,CHN,China,113.82820013700007,35.35604267100007,113.98401197300007,35.41722148900004
30_8016,Balia,IND,India,86.33161611700007,25.392180379000024,86.44968901000004,25.451036414000043
30_194,Trelew,ARG,Argentina,-65.37327285599997,-43.27432343899994,-65.26991673199996,-43.23785562899997
30_2507,Donggang,CHN,China,124.07722406800008,39.853344023000034,124.20333276400004,39.91592994700005
30_1279,Dingxi,CHN,China,104.57473322500005,35.54837789900006,104.64859076800008,35.60961183400008
30_144,Green Community West,ARE,United Arab Emirates,55.14243772700007,24.96369890400007,55.210726875000034,25.005681674000073
30_11834,Chiang Rai,THA,Thailand,99.79987810700004,19.85437589000003,99.86464369400005,19.953739220000045
30_1273,Lintao,CHN,China,103.81883687000004,35.34730426400006,103.88358734600007,35.41722148900004
30_8489,Mankachar,IND,India,89.85110713600005,25.526724519000027,89.91043443300003,25.62767020900003
30_9432,Lagos De Moreno,MEX,Mexico,-101.96178468599999,21.33908305400007,-101.88521919799996,21.380635577000078
30_12348,Greeley,USA,United States,-104.78599484699998,40.36359876600005,-104.65343515599994,40.45326562300005
23_79975,Jubayt,SDN,Sudan,36.82621944500005,18.936370847000035,36.84800225300006,18.961156068000037
30_3782,Ghayyadah Al Gharbiyah,EGY,Egypt,30.987773057000027,28.961048278000078,31.05149549600003,29.037647466000067
30_11850,N/A,THA,Thailand,100.71522377400004,14.004772074000073,100.80099985300006,14.062046003000034
30_993,Conselheiro Lafaiete,BRA,Brazil,-43.81810349999995,-20.691437424999947,-43.76016679999998,-20.641662576999977
30_2186,Shangzhi,CHN,China,127.927521651,45.18220497900006,128.0162929160001,45.23758701600008
30_763,Uruguaiana,BRA,Brazil,-57.11184309499998,-29.796300113999962,-57.04830952999998,-29.745087251999962
30_5552,Sujangarh,IND,India,74.44368785700004,27.679022645000032,74.49749181400006,27.721380974000056
30_2686,Suichuan,CHN,China,114.47666489000005,26.284614308000073,114.55039626900009,26.35207239500005
30_4322,Meki,ETH,Ethiopia,38.805232672000045,8.130490876000067,38.84733880600004,8.162967501000026
30_10883,Roxas City,PHL,Philippines,122.70412827400003,11.563140764000025,122.79065242500008,11.612050854000074
30_6878,Channapattana,IND,India,77.16043843800009,12.623615526000037,77.22885295400005,12.680764425000064
30_11883,Ghafurov,TJK,Tajikistan,69.67654503600005,40.20231070500006,69.77069457000005,40.25605739900004
30_12820,Trà Vinh City,VNM,Vietnam,106.28531187900006,9.90204658700003,106.38083651500006,9.983393362000072
30_4576,Troyes,FRA,France,4.012968570000055,48.250021986000036,4.131611665000037,48.33487687500008
30_6664,Kalpetta,IND,India,76.06742246500005,11.587595400000055,76.13218638000006,11.644659402000059
30_1401,Zalantun,CHN,China,122.68979529,47.96754722500003,122.77951829100004,48.04281770000006
30_7067,Phaphamau,IND,India,81.82650356100004,25.51831383600006,81.87966527000003,25.54354655800006
30_3179,Luiza,COD,Democratic Republic of the Congo,22.379103737000037,-7.221539022999934,22.419704399000068,-7.180977782999946
23_69054,Numai,NGA,Nigeria,6.7040301210000734,7.830129275000047,6.754128564000041,7.862596746000065
30_5344,Sentani,IDN,Indonesia,140.48349498000005,-2.588394659999949,140.54449492600008,-2.5479406919999406
30_2083,梁山县,CHN,China,116.07853365100004,35.679615074000026,116.19320439400008,35.758396348000076
30_10309,Gashua,NGA,Nigeria,11.017488008000043,12.860407284000075,11.058475919000045,12.884907831000021
